id,url,title,price,address,zip_code,municipality,latitude,longitude,property_type,subtype,transaction_type,living_area_m2,plot_area_m2,garden,garden_area_m2,terrace,terrace_area_m2,bedrooms,bathrooms,epc_score,epc_kwh_m2,construction_year,condition,heating_type,parking_indoor,parking_outdoor,elevator,furnished,flood_zone,cadastral_income,agency,status,old_price,listed_date,last_modified,view_count,bookmark_count,floor,floor_count,facade_count,double_glazing,monthly_costs,heritage_protected,renovation_obligation,photo_count,photo_url,kitchen_type,living_room_m2,garden_orientation,terrace_orientation,balcony,attic,basement,fireplace,swimming_pool,air_conditioning,solar_panels,heat_pump,carbon_emission,toilets,first_occupation,vat_applicable,public_sale,life_annuity,detail_scraped,first_seen,last_seen,active,disappeared_date,scrape_date
21619659,https://www.immoweb.be/en/classified/21619659,Apartment for rent in Gent,1650,Geldmunt 18,9000,Gent,51.0573025,3.7213364,apartment,apartment,for-rent,120,,,,True,,1,1,B,,,AS_NEW,GAS,,,,True,,,Sofimmo bvba,new,,2026-06-04T19:06:33.267Z,2026-06-23T18:52:18.308Z,261,9,1,3,,True,0,,False,4,https://media-resize.immowebstatic.be/classifieds/00ab9696-2294-4d2e-8472-7eb0a8c45068/736x736/2a860ea53a3fa67a408c922d100aecac.jpg,HYPER_EQUIPPED,30,,,,,,False,,,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21619483,https://www.immoweb.be/en/classified/21619483,Apartment for rent in Ledeberg,1150,Jacques Eggermontstraat 12,9050,Ledeberg,51.0372558,3.7406717,apartment,apartment,for-rent,116,,,,True,,2,1,A,58,,,,,,,,,,Cornelis Goeman Merelbeke,new,,2026-06-04T17:02:23.992Z,2026-06-04T17:02:27.344Z,1035,37,0,,2,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/bca1bdd8-5198-4a2e-abfa-fd6706183056/736x736/c192776e403de51475c38629c44dd62b.jpg,HYPER_EQUIPPED,,,,,,,False,,,,,,2,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21600963,https://www.immoweb.be/en/classified/21600963,Apartment for rent in Gent,990,Huidevetterken 8,9000,Gent,51.0622074,3.7288929,apartment,apartment,for-rent,75,,,,True,5,2,1,A,,2014,AS_NEW,GAS,1,,True,,,,PRIVATE,,,2026-05-28T18:38:37.226Z,2026-06-04T16:49:12.330Z,1613,40,2,,2,True,95,,False,4,https://media-resize.immowebstatic.be/classifieds/f658efdb-2219-48a7-b349-18c69e8e3543/736x736/ec4bf3a1cae9fcbbe6be33892a24ab9b.jpg,INSTALLED,,,EAST,,,,False,False,False,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21619405,https://www.immoweb.be/en/classified/21619405,Apartment for rent in Gentbrugge,875,Jean Jaurèslaan 108,9050,Gentbrugge,51.0272938,3.7626844,apartment,apartment,for-rent,67,,,,,,1,1,C,292,2002,GOOD,GAS,1,,True,False,NON_FLOOD_ZONE,,Immo T,new,,2026-06-04T16:04:53.994Z,2026-06-23T18:31:46.793Z,1104,27,1,,,True,25,,False,4,https://media-resize.immowebstatic.be/classifieds/76b1b53c-d083-43b8-af80-39699aeed043/736x736/843f0b7baba04ee7788cb9c7defc3a6a.jpg,,,,,,,,False,,,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21619152,https://www.immoweb.be/en/classified/21619152,Apartment for rent in Gent,1250,Stropkaai 27,9000,Gent,51.03618549999999,3.731351699999999,apartment,apartment,for-rent,,,,,,,2,1,A,,,GOOD,,,,True,,,,Upgrade Estate Group BV,new,,2026-06-04T14:45:32.593Z,2026-06-04T14:45:32.989Z,353,1,0,,,False,164,,False,4,https://media-resize.immowebstatic.be/classifieds/7b004ce7-2c88-4163-b8eb-5c784af04a2f/736x736/47a2ff1420e1a0613c17449904fd7b66.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21619008,https://www.immoweb.be/en/classified/21619008,Flat_studio for rent in Gent,600,Groendreef 80,9000,Gent,51.0633649,3.7015444,apartment,flat_studio,for-rent,59,,,,,,0,1,D,322,,GOOD,,,,,False,,,Immoboss,new,,,2026-06-15T18:37:53.496Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/4575a8c7-8122-4453-ba08-f2eed9df860e/736x736/6f313c5c3ceb6915a8dd0fe420343cce.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21618489,https://www.immoweb.be/en/classified/21618489,Flat_studio for rent in Gent,685,Baudelostraat 40,9000,Gent,51.0579611,3.727714999999999,apartment,flat_studio,for-rent,30,,,,,,1,1,C,275,,JUST_RENOVATED,,,,,,,,Oranjeberg,new,,,2026-06-14T19:18:25.786Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/fadfed86-8775-416f-ae25-5b0755a19868/736x736/fbcee22458c3dee26d8916ac28accd34.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-15,False,2026-06-20,2026-06-15
21618252,https://www.immoweb.be/en/classified/21618252,Apartment for rent in Gent,1225,Novaretzpad 4,9000,Gent,51.030403,3.7333459,apartment,apartment,for-rent,95,,,,True,,2,,A,46,2022,GOOD,ELECTRIC,,,True,False,,,Altro Vastgoed Gent,new,,2026-06-04T10:54:40.958Z,2026-06-08T09:32:51.946Z,1185,31,4,,,,70,,False,13,https://media-resize.immowebstatic.be/classifieds/053432f1-d8c8-4ac4-bdba-f3b2c44897a1/736x736/60217c11580a789752524a7b8b96baf5.jpg,,40,,,,,,False,False,,,,,,,,False,False,2026-06-21,2026-06-12,2026-06-21,False,2026-06-22,2026-06-21
21617673,https://www.immoweb.be/en/classified/21617673,Flat_studio for rent in GENT,650,Zwijnaardsesteenweg 532,9000,GENT,51.0254586,3.720861999999999,apartment,flat_studio,for-rent,22,,,,,,0,1,C,226,,JUST_RENOVATED,GAS,,,False,False,NON_FLOOD_ZONE,,Axel Lenaerts makelaars Gent,new,,2026-06-04T08:52:24.435Z,2026-06-13T17:07:22.095Z,831,16,0,,,True,,,False,3,https://media-resize.immowebstatic.be/classifieds/5e44c013-cb1c-4da0-b1eb-8afe7f0798a6/736x736/882f97b9b66fe9cfc627db47dca3d8e7.jpg,INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21617636,https://www.immoweb.be/en/classified/21617636,Apartment for rent in GENT,895,Manchesterstraat 24,9000,GENT,51.0781863,3.7306919,apartment,apartment,for-rent,59,,,,,,1,1,B,112,,GOOD,,,,False,False,NON_FLOOD_ZONE,,Axel Lenaerts Makelaars Destelbergen,under_option,,2026-06-04T08:37:37.364Z,2026-06-24T10:31:11.869Z,1214,31,1,2,2,True,90,,False,4,https://media-resize.immowebstatic.be/classifieds/483a711f-191b-4ea6-8bf9-47f8e7ceadbf/736x736/6a17a3605d340ffc11d254e04435aa63.jpg,NOT_INSTALLED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21617171,https://www.immoweb.be/en/classified/21617171,Apartment for rent in Gent,1000,Vlaamsekaai 30,9000,Gent,51.0447292,3.7425713,apartment,apartment,for-rent,83,,,,,,2,1,A,97,,AS_NEW,GAS,,,True,False,,,Pro-Rent Bvba,new,,,2026-06-13T01:53:04.497Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/44b6f149-357a-4516-964e-5e7641f96b93/736x736/78f011aa3e30352a87a4f4c3a9ce2950.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-13,False,2026-06-20,2026-06-13
21617158,https://www.immoweb.be/en/classified/21617158,Apartment for rent in WONDELGEM,950,Kalkoenlaan 30,9032,WONDELGEM,51.09645949999999,3.7126245,apartment,apartment,for-rent,75,,,,True,,2,,B,141,,JUST_RENOVATED,GAS,1,,False,False,NON_FLOOD_ZONE,,Axel Lenaerts makelaars Gent,new,,2026-06-04T01:07:05.038Z,2026-06-13T10:11:11.324Z,1882,70,2,2,3,True,45,,False,10,https://media-resize.immowebstatic.be/classifieds/6ea05fe4-48c6-473d-ac77-d25a5c4956d6/736x736/ad95651873eff37655b9f7a773c55c17.jpg,INSTALLED,,,NORTH_WEST,,,,False,False,False,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-21,False,2026-06-22,2026-06-21
21617023,https://www.immoweb.be/en/classified/21617023,Apartment for rent in Gent,950,Martelaarslaan 138,9000,Gent,51.04651800000001,3.7129085,apartment,apartment,for-rent,,,,,True,8,1,1,C,,1969,,,,,True,,RECOGNIZED_FLOOD_ZONE,,PRIVATE,new,,2026-06-03T20:17:52.702Z,2026-06-03T20:25:03.694Z,815,23,1,1,2,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/70058cfb-bffb-446b-b878-ab55c1ce68b5/736x736/ea4ca34a1a000828914dd4e11b50c533.jpg,,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21617010,https://www.immoweb.be/en/classified/21617010,Apartment for rent in Oostakker,950,Gentstraat 202,9041,Oostakker,51.09649169999999,3.7612144,apartment,apartment,for-rent,75,,,,True,,2,1,B,166,2005,,,,1,,,,,Vastgoed Spruyt,new,,2026-06-03T20:13:04.699Z,2026-06-23T18:45:57.069Z,1122,21,0,,,True,0,,False,4,https://media-resize.immowebstatic.be/classifieds/5e0aab93-22a0-4dbd-9048-1c2c5db81e79/736x736/23493ac955dea890e35c0a2f22108faa.jpg,,,,,,,,False,,,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21616998,https://www.immoweb.be/en/classified/21616998,Kot for rent in Gent,530,Visserij 64,9000,Gent,51.0496789,3.7372204,apartment,kot,for-rent,,,,,,,1,1,C,243,,GOOD,GAS,,,False,True,,,TREVI Gent,new,,2026-06-03T20:01:21.519Z,2026-06-18T13:07:37.900Z,1465,44,0,,,True,65,,False,4,https://media-resize.immowebstatic.be/classifieds/19f918b2-fccb-422e-9110-11a9df5f5ac6/736x736/7080ca509af6563775f650c0c2692d6b.jpg,HYPER_EQUIPPED,,,,,,,False,False,,,,,,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21582333,https://www.immoweb.be/en/classified/21582333,Apartment for rent in Gent,875,Hoogstraat 77,9000,Gent,51.0553464,3.7122899,apartment,apartment,for-rent,44,,,,,,1,1,C,207,,JUST_RENOVATED,GAS,,,False,False,NON_FLOOD_ZONE,,Immo Da Vinci,,,,2026-06-03T19:00:42.081Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/3be287c2-0f57-4d48-ad0a-dacfb7e7e207/736x736/4629a4e46813b7a6938294412a619a2a.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-19,False,2026-06-20,2026-06-19
21616230,https://www.immoweb.be/en/classified/21616230,Apartment for rent in Gent,1300,Maagdestraat 29,9000,Gent,51.0505398,3.7152776,apartment,apartment,for-rent,87,,,,,,2,1,A,,2007,,GAS,,,False,,NON_FLOOD_ZONE,,Moyabell Real Estate,new,,2026-06-03T14:52:53.314Z,2026-06-03T14:53:16.343Z,668,17,2,4,3,True,150,,False,4,https://media-resize.immowebstatic.be/classifieds/655c45c1-3a35-4247-9942-265b7c30390d/736x736/96a561a7c13b3ef9fb41ce326e686732.jpg,HYPER_EQUIPPED,,,,,,True,False,False,False,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-23,False,2026-06-24,2026-06-23
21616202,https://www.immoweb.be/en/classified/21616202,Apartment for rent in GENT,1400,Frans Ackermanstraat 24,9000,GENT,51.0524788,3.733312,apartment,apartment,for-rent,100,,,,,,2,1,B,119,,GOOD,,,,True,False,NON_FLOOD_ZONE,,Axel Lenaerts Makelaars Destelbergen,new,,2026-06-03T14:47:50.220Z,2026-06-12T17:05:50.564Z,615,13,1,4,,False,90,,False,16,https://media-resize.immowebstatic.be/classifieds/abe24d52-ae9c-4875-a24d-9e3a4bff8175/736x736/e442ffb3d054e3e9121c9da9d08ea84f.jpg,INSTALLED,,,,,,,False,False,False,False,False,,2,,,False,False,2026-06-21,2026-06-12,2026-06-21,False,2026-06-22,2026-06-21
21615990,https://www.immoweb.be/en/classified/21615990,Loft for rent in Gent,950,Akkerstraat 84,9000,Gent,51.05531260000001,3.7103987,apartment,loft,for-rent,83,,,,,,2,1,B,172,,,,,,,False,,,Amory Vastgoed,under_option,,2026-06-03T14:02:14.592Z,2026-06-20T18:47:10.281Z,3620,158,3,3,,,0,,False,11,https://media-resize.immowebstatic.be/classifieds/31b469c2-fda8-4949-a476-7ebd14f2da34/736x736/3453088ad305062fa87d083fba05625d.jpg,,,,,,,,False,,,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-21,False,2026-06-22,2026-06-21
21615878,https://www.immoweb.be/en/classified/21615878,Flat_studio for rent in Gent,412,,9000,Gent,,,apartment,flat_studio,for-rent,,,,,,,0,,B,,,,,1,3,False,True,,,PRIVATE,new,,2026-06-03T13:56:01.350Z,2026-06-03T16:00:58.552Z,1813,30,1,,2,True,80,,False,4,https://media-resize.immowebstatic.be/classifieds/2c77956a-23ba-4872-8551-a84ca9c92504/736x736/e3c14138d8fadd4f9284d25f6bf0f4af.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21615856,https://www.immoweb.be/en/classified/21615856,Duplex for rent in Gent,875,Peperstraat 42,9000,Gent,51.05591860000001,3.7144018,apartment,duplex,for-rent,70,,,,,,1,1,A,89,,JUST_RENOVATED,GAS,,,True,,NON_FLOOD_ZONE,,Immo Francois Gent,under_option,,2026-06-03T13:48:36.462Z,2026-06-17T07:34:48.248Z,1023,43,3,,,True,75,,False,4,https://media-resize.immowebstatic.be/classifieds/003ef9e8-d308-4a13-9690-7da0b082c1eb/736x736/33fcc135aa5df60638689671ad57bf63.jpg,,,,,,,,False,,,,,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21615792,https://www.immoweb.be/en/classified/21615792,Apartment for rent in Gent,1800,Galeipad 17,9000,Gent,51.0660961,3.7371126,apartment,apartment,for-rent,120,,,,True,27,2,1,A,,2022,AS_NEW,,1,,True,,,,PRIVATE,new,,2026-06-03T13:12:29.651Z,2026-06-17T09:38:41.462Z,330,5,7,14,2,True,150,,False,4,https://media-resize.immowebstatic.be/classifieds/94704d4d-ca7e-4bf3-87af-a27f94395e1e/736x736/ee366cdc83fe25a597e4970b97ee20a5.jpg,USA_HYPER_EQUIPPED,,,SOUTH,,,True,False,False,False,False,False,,2,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21554423,https://www.immoweb.be/en/classified/21554423,Apartment for rent in Gent,950,Heerweg-Zuid 114,9052,Gent,50.9989309,3.7094589,apartment,apartment,for-rent,86,,,,True,10,2,1,B,120,2012,GOOD,,,1,,,,,Stellar Immo,,,,2026-06-04T00:02:57.785Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/f7d558f1-2a2a-47ed-b7cc-2f716c8bf922/736x736/13d1c630c086a95e8c2c54f6e3545386.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-18,False,2026-06-20,2026-06-18
21615389,https://www.immoweb.be/en/classified/21615389,Apartment for rent in Gent,850,Hubert Frére Orbanlaan 372,9000,Gent,51.0411025,3.7359975,apartment,apartment,for-rent,69,,,,True,8,1,1,B,142,0,AS_NEW,GAS,,,False,False,,,Agence Rosseel,new,,,2026-06-04T09:57:11.284Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/24113928-2112-40fc-a001-6f7fe56bca0d/736x736/7105ff07b1f807ee1fb2f83053527d6f.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-18,False,2026-06-20,2026-06-18
21615381,https://www.immoweb.be/en/classified/21615381,Apartment for rent in Gent,1300,Hutsepotstraat 196,9052,Gent,51.0089468,3.701961799999999,apartment,apartment,for-rent,100,,,,True,11,2,1,A,,2025,GOOD,,,1,True,False,NON_FLOOD_ZONE,,Entree,new,,2026-06-03T11:49:56.182Z,2026-06-03T11:50:00.564Z,399,6,1,,,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/1a8be0f2-23ad-452c-bb6c-9696fe58460e/736x736/15f2190e6b54497ea2670c10700d35da.jpg,,,,,,,,False,False,False,,,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21615358,https://www.immoweb.be/en/classified/21615358,Apartment for rent in Gent,1300,Hutsepotstraat 196,9052,Gent,51.0089468,3.701961799999999,apartment,apartment,for-rent,100,,,,True,13,2,1,A,,2025,GOOD,,,1,True,False,NON_FLOOD_ZONE,,Entree,new,,2026-06-03T11:38:42.609Z,2026-06-03T11:49:56.600Z,241,6,1,,,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/6cafe2a6-3ff5-4ed4-a162-ac09af4f7aeb/736x736/15f2190e6b54497ea2670c10700d35da.jpg,,,,,,,,False,False,False,,,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21614485,https://www.immoweb.be/en/classified/21614485,Ground_floor for rent in Gentbrugge,935,Tweekapellenstraat 44,9050,Gentbrugge,51.043707,3.7572363,apartment,ground_floor,for-rent,125,,,,True,15,2,1,B,,2005,GOOD,GAS,,,False,,RECOGNIZED_FLOOD_ZONE,,PRIVATE,new,,,2026-06-03T09:02:46.587Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/be81ad7f-4310-4f16-8fec-241e78acb44d/736x736/d9b81068857e1c807c08941cb7ba8719.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-15,False,2026-06-20,2026-06-15
21614214,https://www.immoweb.be/en/classified/21614214,Apartment for rent in Gent,650,Parklaan 42,9000,Gent,51.0349503,3.7179593,apartment,apartment,for-rent,45,,,,,,1,1,B,,,GOOD,GAS,,,True,,,,PRIVATE,new,,2026-06-03T07:58:18.006Z,2026-06-22T12:06:25.670Z,1698,82,5,5,2,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/765b9264-dc21-414c-8b43-0083da00e268/736x736/10babbaea82ace804111eb895d3baf1f.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21613843,https://www.immoweb.be/en/classified/21613843,Apartment for rent in GENT,1200,Drongensesteenweg 201,9000,GENT,51.0558067,3.6940869,apartment,apartment,for-rent,118,,,,,,2,1,B,113,,GOOD,,,,False,False,NON_FLOOD_ZONE,,Axel Lenaerts Makelaars Destelbergen,new,,2026-06-03T01:05:45.297Z,2026-06-05T01:05:41.464Z,1166,21,1,3,,True,40,,False,4,https://media-resize.immowebstatic.be/classifieds/28ac386e-314b-4b12-bc00-468f3123a7f1/736x736/1d2ba4ae6a90d7b83dfe5a492ad4b7e1.jpg,INSTALLED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21613757,https://www.immoweb.be/en/classified/21613757,Apartment for rent in Gent,1050,Holstraat 34,9000,Gent,51.05365579999999,3.7142658,apartment,apartment,for-rent,114,,,,True,6,3,,B,151,,JUST_RENOVATED,GAS,1,,True,,NON_FLOOD_ZONE,,PRIVATE,new,,,2026-06-10T10:39:39.982Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/36caa05a-4d90-4c18-b20e-8ea0357d483a/736x736/03987be0d7a1e3e8bc32d12238fc4b9f.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21612696,https://www.immoweb.be/en/classified/21612696,Flat_studio for rent in Gent,650,Schoonmeersstraat 3,9000,Gent,51.0304008,3.7055915,apartment,flat_studio,for-rent,30,,,,True,5,1,1,B,,1970,GOOD,GAS,,,False,,,,PRIVATE,new,,,2026-06-02T14:27:06.236Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/d044768e-6e58-42c4-81b8-21858c8f4c2b/736x736/09416b857b4dbde6c3e5be05ad6b4ce7.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21612532,https://www.immoweb.be/en/classified/21612532,Apartment for rent in Gent,795,Blaisantvest 107,9000,Gent,51.0673505,3.7267313,apartment,apartment,for-rent,,,,,,,1,1,B,103,,,,,,True,,,,Oranjeberg,new,,2026-06-02T14:02:42.208Z,2026-06-21T19:11:16.919Z,893,50,1,3,,,45,,False,4,https://media-resize.immowebstatic.be/classifieds/a63f6fa4-4d41-4308-99eb-f27594592f56/736x736/19711592ed05fa0872408cc578850389.jpg,,,,,,,True,False,,,False,False,,0,,,False,False,2026-06-21,2026-06-12,2026-06-22,False,2026-06-23,2026-06-22
21612500,https://www.immoweb.be/en/classified/21612500,Apartment for rent in Gent,1000,Godshuishammeke 49,9000,Gent,51.0621029,3.7294706,apartment,apartment,for-rent,100,,,,,,2,1,B,136,,,,,,,,,,Oranjeberg,new,,,2026-06-14T19:18:24.105Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/379fdb97-61a6-4dd2-9ae8-badd5feb7778/736x736/b20cc7fe3a2edceb8c84488a62c49b06.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-15,False,2026-06-20,2026-06-15
21612458,https://www.immoweb.be/en/classified/21612458,Duplex for rent in Gent,1020,Voskenslaan 40,9000,Gent,51.0341827,3.7077276,apartment,duplex,for-rent,81,,,,,,2,1,B,172,1962,AS_NEW,GAS,,,False,False,,,Agence Rosseel,new,,,2026-06-03T11:56:44.944Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/3b0a3090-137d-4fb6-a4db-2e8973a3d8b3/736x736/0481d8b3cda21d2ce0bd46dd3a799535.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-13,False,2026-06-20,2026-06-13
21612409,https://www.immoweb.be/en/classified/21612409,Service_flat for rent in Gent,960,Patijntjestraat 252,9000,Gent,51.0422768,3.706295,apartment,service_flat,for-rent,,,,,,,1,,C,,,,,,,False,,RECOGNIZED_FLOOD_ZONE,,PRIVATE,new,,,2026-06-02T13:41:46.812Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/a2d479f8-17c4-45f7-add7-ee039c60dd48/736x736/d5a1050f40d09a00cf0292850a89c118.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21612000,https://www.immoweb.be/en/classified/21612000,Apartment for rent in Gent,1649,Kantienberg 18,9000,Gent,51.0410665,3.72721,apartment,apartment,for-rent,,,,,,,2,,B,,,,,,,False,,,,PRIVATE,new,,2026-06-02T12:37:53.692Z,2026-06-02T12:37:54.234Z,223,5,0,,,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/9298122d-c5f0-4fa6-a6cf-245887b5da8d/736x736/c38a350a2d1008b6aa4b976426b6b67e.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21470436,https://www.immoweb.be/en/classified/21470436,Apartment for rent in Gent,1050,,9000,Gent,,,apartment,apartment,for-rent,56,,,,True,,1,1,,,,GOOD,,,,,,,,Yally,,,2026-06-02T11:22:41.890Z,2026-06-02T11:22:41.890Z,837,15,0,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/6482b5d7-787e-4744-8bef-d1b85efb7d4f/736x736/ab89fbfbce9af79739197c156c0e984c.jpg,,,,,,,,False,,,,,,,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
21611340,https://www.immoweb.be/en/classified/21611340,Apartment for rent in Gent,1000,Leiekaai 12,9000,Gent,51.0572987,3.7068692,apartment,apartment,for-rent,,,,,True,,2,1,A,91,2016,GOOD,GAS,1,,False,False,,,Wolff Real Estate,new,,2026-06-02T10:26:58.975Z,2026-06-11T14:19:32.381Z,2346,60,2,,,True,100,,False,4,https://media-resize.immowebstatic.be/classifieds/346e21e9-e7e6-47d1-ba4a-db860e10dd58/736x736/d319c4b7310f784c93b5724d6e428c74.jpg,,,,,,,,False,,False,False,,,1,,,False,False,2026-06-21,2026-06-12,2026-06-24,True,,2026-06-24
